4972,,000200,01,001,0000000001,0000000001,N,Paracetamol,,,,,DEU,0,1026,015,DEU,01,001,0,20010331,20041231
4763,,000200,01,002,0000000001,0000000001,N,Dymadon,,,,,AUS,0,1672,012,AUS,68,001,0,19851231,19851231
87551,,000200,01,002,0000000001,0000000001,N,Dymadon,,,,,UNS,0,0,012,AUS,68,001,0,20041231,20041231
127290,,000200,01,003,0000000001,0000000001,N,Panadol,,,,,FIN,7156,3957,051,FIN,05,001,0,20050331,20050331
4764,,000200,01,003,0000000001,0000000001,N,Panadol,,,,,NZL,0,11043,017,NZL,68,001,0,19851231,19851231
4823,,000200,01,003,0000000001,0000000001,N,Panadol,Soluble,,,,AUS,0,11043,049,AUS,86,001,0,19880331,20041231
4914,,000200,01,003,0000000001,0000000001,N,Panadol,For children,,,,SGP,0,9848,108,SGP,93,001,0,19960331,20041231
4951,,000200,01,003,0000000001,0000000001,N,Panadol,Hot,,,,FIN,0,9589,051,FIN,98,001,0,19990331,20041231
4961,,000200,01,003,0000000001,0000000001,N,Panadol,Forte,,,,FIN,0,9589,051,FIN,99,001,0,19990630,20041231
57204,,000200,01,003,0000000001,0000000001,N,Panadol,,,,,CHE,0,11766,CHE,CHE,04,001,0,20030626,20040909
57205,,000200,01,003,0000000001,0000000001,N,Panadol,,,,,UNS,7156,7157,CHE,CHE,03,001,0,20030626,20030626
70146,,000200,01,003,0000000001,0000000001,N,Panadol,,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
128532,,000200,01,003,0000000100,0000000001,N,Panadol,rapid,,,,AUS,7156,12085,214,GBR,05,001,0,20050331,20050331
128531,,000200,01,003,0000000100,0000000062,N,Panadol,rapid,,,,AUS,7156,12085,214,GBR,05,001,0,20050331,20050331
402237,,000200,01,003,0000000105,0000000001,N,Panadol,Pore,,,,FIN,7156,3957,051,FIN,05,001,0,20050930,20050930
74649,,000200,01,003,0000000105,0000000001,N,Panadol,Brausetabletten,,,,CHE,0,11854,CHE,CHE,04,001,0,20040922,20040922
402236,,000200,01,003,0000000105,0000000062,N,Panadol,Pore 500 mg,,,,FIN,7156,3957,051,FIN,05,001,0,20050930,20050930
74647,,000200,01,003,0000000105,0000000062,N,Panadol,Brausetabletten,,,,CHE,0,11854,CHE,CHE,04,001,0,20040922,20040922
127289,,000200,01,003,0000000125,0000000001,N,Panadol,extend depottabletti,,,,FIN,7156,3957,051,FIN,05,001,0,20050331,20050331
70145,,000200,01,003,0000000125,0000000001,N,Panadol,Gladde,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
70144,,000200,01,003,0000000125,0000000062,N,Panadol,Gladde,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
127288,,000200,01,003,0000000125,0000001057,N,Panadol,extend 665 mg depottabletti,,,,FIN,7156,3957,051,FIN,05,001,0,20050331,20050331
57203,,000200,01,003,0000000127,0000000001,N,Panadol,Filmtabletten,,,,CHE,0,11766,CHE,CHE,04,001,0,20030626,20040909
70147,,000200,01,003,0000000127,0000000001,N,Panadol,Zapp,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
70148,,000200,01,003,0000000127,0000000062,N,Panadol,Zapp,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
71882,,000200,01,003,0000000127,0000000062,N,Panadol,Filmtabletten,,,,CHE,0,11766,CHE,CHE,04,001,0,20040909,20040909
70150,,000200,01,003,0000000350,0000000001,N,Panadol,Zetpil,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
70151,,000200,01,003,0000000350,0000000001,N,Panadol,Junior,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
74650,,000200,01,003,0000000350,0000000001,N,Panadol,Suppositorien,,,,CHE,0,11854,CHE,CHE,04,001,0,20040922,20040922
70154,,000200,01,003,0000000350,0000000062,N,Panadol,Junior,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
74652,,000200,01,003,0000000350,0000000062,N,Panadol,500 mg suppositorien,,,,CHE,0,11854,CHE,CHE,04,001,0,20040922,20040922
70153,,000200,01,003,0000000350,0000000068,N,Panadol,Junior,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
74651,,000200,01,003,0000000350,0000000068,N,Panadol,250 mg suppositorien,,,,CHE,0,11854,CHE,CHE,04,001,0,20040922,20040922
74653,,000200,01,003,0000000350,0000000083,N,Panadol,1000 mg suppositorien,,,,CHE,0,11854,CHE,CHE,04,001,0,20040922,20040922
70152,,000200,01,003,0000000350,0000000157,N,Panadol,Junior,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
74648,,000200,01,003,0000000350,0000000157,N,Panadol,125 mg suppositorien,,,,CHE,0,11854,CHE,CHE,04,001,0,20040922,20040922
70149,,000200,01,003,0000000350,0000000202,N,Panadol,Zetpil,,,,NLD,7156,13728,077,NLD,03,001,0,20040624,20040624
4765,,000200,01,004,0000000001,0000000001,N,Alvedon,,,,,SWE,0,2909,019,SWE,68,001,0,19851231,19851231
4967,,000200,01,004,0000000001,0000000001,N,Alvedon,Forte,,,,SWE,0,701,022,SWE,00,001,0,20000630,20041231
87552,,000200,01,004,0000000001,0000000001,N,Alvedon,,,,,UNS,0,7157,019,SWE,68,001,0,20041231,20060109
4766,,000200,01,005,0000000001,0000000001,N,Tylenol,,,,,USA,0,6247,010,USA,68,001,0,19851231,19851231
4879,,000200,01,005,0000000001,0000000001,N,Tylenol,,,,,AUS,0,5053,AUS,AUS,93,001,0,19930331,20041231
55969,,000200,01,005,0000000001,0000000001,N,Tylenol,,,,,CHE,7156,5011,089,CHE,03,001,0,20030523,20030630
55970,,000200,01,005,0000000001,0000000001,N,Tylenol,,,,,UNS,7156,7157,089,CHE,03,001,0,20030523,20050331
65506,,000200,01,005,0000000001,0000000001,N,Tylenol,,,,,CAN,7156,12679,CAN,CAN,04,001,0,20040315,20040315
60241,,000200,01,005,0000000100,0000000001,N,Tylenol,Caplets,,,,CHE,5010,5011,CHE,CHE,03,001,0,20030630,20030630
60819,,000200,01,005,0000000100,0000000001,N,Tylenol,Tabletten,,,,CHE,0,5011,CHE,CHE,03,001,0,20030630,20030630
65505,,000200,01,005,0000000100,0000000001,N,Tylenol,Caplets,,,,CAN,7156,12679,CAN,CAN,04,001,0,20040315,20040315
65508,,000200,01,005,0000000100,0000000001,N,Tylenol,Tab,,,,CAN,7156,12679,CAN,CAN,04,001,0,20040315,20040315
57333,,000200,01,005,0000000100,0000000062,N,Tylenol,Forte caplets,,,,CHE,0,5011,CHE,CHE,03,001,0,20030626,20030626
60324,,000200,01,005,0000000100,0000000062,N,Tylenol,Forte tabletten,,,,CHE,0,5011,CHE,CHE,03,001,0,20030630,20030630
65504,,000200,01,005,0000000100,0000000062,N,Tylenol,Extra-strength caplets 500mg,,,,CAN,7156,12679,CAN,CAN,04,001,0,20040315,20040315
65507,,000200,01,005,0000000100,0000000062,N,Tylenol,Extra-strength tab 500mg,,,,CAN,7156,12679,CAN,CAN,04,001,0,20040315,20040315
74159,,000200,01,005,0000000104,0000000001,N,Tylenol,Kinder kautabletten,,,,CHE,0,5011,CHE,CHE,04,001,0,20040921,20040921
74158,,000200,01,005,0000000104,0000000053,N,Tylenol,Kinder kautabletten,,,,CHE,0,5011,CHE,CHE,04,001,0,20040921,20040921
72609,,000200,01,005,0000000251,0000000001,N,Tylenol,Kinder tropfen,,,,CHE,0,5011,CHE,CHE,04,001,0,20040914,20040914
72608,,000200,01,005,0000000251,0000000013,N,Tylenol,Kinder tropfen,,,,CHE,0,5011,CHE,CHE,04,001,0,20040914,20040914
72912,,000200,01,005,0000000350,0000000001,N,Tylenol,Kinder suppositorien,,,,CHE,0,5011,CHE,CHE,04,001,0,20040915,20040915
72911,,000200,01,005,0000000350,0000000013,N,Tylenol,Kinder 100 mg suppositorien,,,,CHE,0,5011,CHE,CHE,04,001,0,20040915,20040915
72913,,000200,01,005,0000000350,0000000014,N,Tylenol,Kinder 200 mg suppositorien,,,,CHE,0,5011,CHE,CHE,04,001,0,20040915,20040915
4767,,000200,01,006,0000000001,0000000001,N,Tempra,,,,,CAN,0,6255,014,CAN,68,001,0,19851231,19851231
4941,,000200,01,006,0000000001,0000000001,N,Tempra,Forte,,,,PHL,0,6255,115,PHL,98,001,0,19980930,20041231
87553,,000200,01,006,0000000001,0000000001,N,Tempra,,,,,UNS,0,0,014,CAN,68,001,0,20041231,20041231
4768,,000200,01,007,0000000001,0000000001,N,Calpol,,,,,GBR,0,1672,013,GBR,69,001,0,19851231,19851231
4950,,000200,01,007,0000000001,0000000001,N,Calpol,Suspension,,,,TUR,0,3953,147,TUR,98,001,0,19981231,20041231
82476,,000200,01,007,0000000001,0000000001,N,Calpol,,,,,UNS,7156,7157,199,IRL,01,001,0,20041231,20051231
4769,,000200,01,008,0000000001,0000000001,N,Atasol,,,,,CAN,0,4493,014,CAN,68,001,0,19851231,19851231
4931,,000200,01,008,0000000001,0000000001,N,Atasol,Forte,,,,CAN,0,3641,056,CAN,97,001,0,19971231,20041231
87554,,000200,01,008,0000000001,0000000001,N,Atasol,,,,,UNS,0,0,014,CAN,68,001,0,20041231,20041231
4770,,000200,01,009,0000000001,0000000001,Y,Acetaminophen,,,,,UNS,0,0,006,USA,,001,0,19851231,19981231
4771,,000200,01,010,0000000001,0000000001,N,Acamol,,,,,ISR,0,4661,038,ISR,73,001,0,19851231,19851231
87555,,000200,01,010,0000000001,0000000001,N,Acamol,,,,,UNS,0,0,038,ISR,73,001,0,20041231,20041231
4772,,000200,01,011,0000000001,0000000001,N,Hedex,,,,,NLD,0,9848,016,NLD,73,001,0,19851231,19851231
87556,,000200,01,011,0000000001,0000000001,N,Hedex,,,,,UNS,0,0,016,NLD,73,001,0,20041231,20041231
4773,,000200,01,012,0000000001,0000000001,N,Ben-u-ron,,,,,DEU,0,988,015,DEU,71,001,0,19851231,19851231
59504,,000200,01,012,0000000001,0000000001,N,Ben-u-ron,,,,,CHE,0,11628,CHE,CHE,03,001,0,20030630,20030630
59505,,000200,01,012,0000000001,0000000001,N,Ben-u-ron,,,,,UNS,7156,7157,CHE,CHE,03,001,0,20030630,20030630
59503,,000200,01,012,0000000100,0000000001,N,Ben-u-ron,Tabletten,,,,CHE,0,11628,CHE,CHE,03,001,0,20030630,20030630
59502,,000200,01,012,0000000100,0000000062,N,Ben-u-ron,Tabletten,,,,CHE,0,11628,CHE,CHE,03,001,0,20030630,20030630
74541,,000200,01,012,0000000260,0000000001,N,Ben-u-ron,Sirup,,,,CHE,0,11628,CHE,CHE,04,001,0,20040921,20040921
74540,,000200,01,012,0000000260,0000000014,N,Ben-u-ron,Sirup,,,,CHE,0,11628,CHE,CHE,04,001,0,20040921,20050930
126159,,000200,01,012,0000000350,0000000001,N,Ben-u-ron,Suppositorien,,,,CHE,0,11628,CHE,CHE,05,001,0,20050331,20050331
72256,,000200,01,012,0000000350,0000000001,N,Ben-u-ron,Supp. fur kleinkinder,,,,CHE,0,11628,CHE,CHE,04,001,0,20040913,20040913
126158,,000200,01,012,0000000350,0000000062,N,Ben-u-ron,500mg supp. fur schulkinder,,,,CHE,0,11628,CHE,CHE,05,001,0,20050331,20050331
72255,,000200,01,012,0000000350,0000000068,N,Ben-u-ron,250mg supp. fur kleinkinder,,,,CHE,0,11628,CHE,CHE,04,001,0,20040913,20040913
72258,,000200,01,012,0000000351,0000000001,N,Ben-u-ron,Supp fur erwachsene,,,,CHE,0,11628,CHE,CHE,04,001,0,20040913,20040913
72257,,000200,01,012,0000000351,0000000083,N,Ben-u-ron,1000mg supp fur erwachsene,,,,CHE,0,11628,CHE,CHE,04,001,0,20040913,20040913
62308,,000291,01,001,0000000001,0000000001,Y,Plantago ovata,,,,,N/A,0,0,UNS,UNS,,002,0,20031212,20050331
1082918,,000291,01,032,0000000001,0000000001,N,Mucofalk,,,,,EST,7156,20253,237,N/A,06,002,0,20060119,20060119
1082919,,000291,01,032,0000000001,0000000001,N,Mucofalk,,,,,UNS,7156,7157,237,N/A,06,002,0,20060119,20060119
1083774,,000291,01,032,0000000001,0000000001,N,Mucofalk,,,,,LVA,7156,23215,237,N/A,06,002,0,20060119,20060119
1084554,,000291,01,032,0000000001,0000000001,N,Mucofalk,,,,,LTU,7156,21705,237,N/A,06,002,0,20060119,20060119
1082917,,000291,01,032,0000000206,0000000001,N,Mucofalk,,,,,EST,7156,20253,237,N/A,06,002,0,20060119,20060119
1084610,,000291,01,032,0000000206,0000000001,N,Mucofalk,,,,,LTU,7156,21705,237,N/A,06,002,0,20060119,20060119
1082920,,000291,01,032,0000000209,0000000001,N,Mucofalk,,,,,EST,7156,20253,237,N/A,06,002,0,20060119,20060119
1083773,,000291,01,032,0000000209,0000000001,N,Mucofalk,,,,,LVA,7156,23215,237,N/A,06,002,0,20060119,20060119
1084553,,000291,01,032,0000000209,0000000001,N,Mucofalk,,,,,LTU,7156,21705,237,N/A,06,002,0,20060119,20060119
236599,,000291,03,001,0000000001,0000000001,Y,Plantago ovata extract,,,,,N/A,0,0,237,N/A,05,002,0,20050630,20050630
1086179,,000291,03,004,0000000001,0000000001,N,Mucofalk,,,,,POL,7156,24755,237,N/A,06,002,0,20060119,20060119
1086180,,000291,03,004,0000000001,0000000001,N,Mucofalk,,,,,UNS,7156,7157,237,N/A,06,002,0,20060119,20060119
1086178,,000291,03,004,0000000209,0000000001,N,Mucofalk,,,,,POL,7156,24755,237,N/A,06,002,0,20060119,20060119
275607,,000429,01,001,0000000001,0000000001,N,Dipyridamole,,,,,MYS,0,25884,MYS,MYS,05,001,0,20050927,20050927
275610,,000429,01,001,0000000001,0000000001,N,Dipyridamole,,,,,MYS,0,26089,MYS,MYS,05,001,0,20050927,20050927
8755,,000429,01,001,0000000001,0000000001,Y,Dipyridamole,,,,,N/A,0,0,001,N/A,,001,0,19851231,19851231
8783,,000429,01,001,0000000001,0000000001,N,Dipyridamole,,,,,BEL,0,3310,072,BEL,92,001,0,19930630,20041231
275606,,000429,01,001,0000000100,0000000001,N,Dipyridamole,,,,,MYS,0,25884,MYS,MYS,05,001,0,20050927,20050927
275609,,000429,01,001,0000000100,0000000001,N,Dipyridamole,,,,,MYS,0,26089,MYS,MYS,05,001,0,20050927,20050927
275605,,000429,01,001,0000000100,0000000023,N,Dipyridamole,,,,,MYS,0,25884,MYS,MYS,05,001,0,20050927,20050927
275608,,000429,01,001,0000000100,0000000039,N,Dipyridamole,,,,,MYS,0,26089,MYS,MYS,05,001,0,20050927,20050927
8762,,000429,01,008,0000000001,0000000001,N,Anginal,,,,,JPN,0,11137,036,JPN,76,001,0,19851231,19851231
90683,,000429,01,008,0000000001,0000000001,N,Anginal,,,,,UNS,0,0,036,JPN,76,001,0,20041231,20041231
62437,,000469,01,001,0000000001,0000000001,Y,Rauwolfia serpentina,,,,,N/A,0,0,UNS,UNS,,002,0,20031212,20050331
1082798,,000469,01,009,0000000001,0000000001,N,Crystepin,,,,,EST,7156,21245,237,N/A,06,002,0,20060119,20060119
1082799,,000469,01,009,0000000001,0000000001,N,Crystepin,,,,,UNS,7156,7157,237,N/A,06,002,0,20060119,20060119
1084361,,000469,01,009,0000000001,0000000001,N,Crystepin,,,,,LTU,7156,22741,237,N/A,06,002,0,20060119,20060119
1082797,,000469,01,009,0000000125,0000000001,N,Crystepin,,,,,EST,7156,21245,237,N/A,06,002,0,20060119,20060119
1084360,,000469,01,009,0000000125,0000000001,N,Crystepin,,,,,LTU,7156,22741,237,N/A,06,002,0,20060119,20060119
13610,,000913,01,001,0000000001,0000000001,Y,Psyllium hydrophilic mucilloid,,,,,N/A,0,0,002,N/A,72,001,0,19851231,19851231
13619,,000913,01,010,0000000001,0000000001,N,Mucofalk,,,,,UNS,0,7157,005,DEU,87,001,0,19870331,19870331
105142,,004300,01,001,0000000001,0000000001,N,Atasol compound,,,,,UNS,0,0,056,CAN,78,001,0,20041231,20041231
27456,,004300,01,001,0000000001,0000000001,N,Atasol compound,,,,,CAN,0,4493,056,CAN,78,001,0,19851231,20041231
105144,,004300,01,003,0000000001,0000000001,N,Atasol,,,,,UNS,0,0,064,AUS,90,001,0,20041231,20041231
27458,,004300,01,003,0000000001,0000000001,N,Atasol,8,,,,AUS,0,8994,064,AUS,90,001,0,19901231,20041231
51025,,004300,01,003,0000000001,0000000001,N,Atasol,30,,,,CAN,0,1742,002,N/A,01,001,0,20010930,20041231
30075,,005097,01,001,0000000001,0000000001,N,Para-seltzer,,,,,GBR,0,10853,013,GBR,80,001,0,19851231,19851231
71515,,005097,01,001,0000000001,0000000001,N,Para-seltzer,,,,,UNS,7156,7157,013,GBR,80,001,0,20040831,20040831
107155,,005097,01,016,0000000001,0000000001,N,Panadol,,,,,UNS,0,0,GBR,GBR,94,001,0,20041231,20041231
30090,,005097,01,016,0000000001,0000000001,N,Panadol,Extra,,,,GBR,0,9038,GBR,GBR,94,001,0,19940930,20041231
111886,,007242,01,001,0000000001,0000000001,N,Cotylenol,,,,,N/A,0,0,011,USA,83,001,0,20041231,20050930
36106,,007242,01,001,0000000001,0000000001,N,Cotylenol,,,,,USA,0,6247,011,USA,83,001,0,19851231,19851231
36117,,007242,01,012,0000000001,0000000001,N,Day & night cold & flu,Capsules,,,,AUS,0,7610,049,AUS,94,001,0,19990630,20041231
55596,,007242,01,012,0000000001,0000000001,N,Day & night cold & flu,,,,,NZL,7156,10877,002,N/A,03,001,0,20030320,20041231
55597,,007242,01,012,0000000001,0000000001,N,Day & night cold & flu,,,,,UNS,7156,7157,002,N/A,03,001,0,20030320,20041231
55595,,007242,01,012,0000000150,0000000001,N,Day & night cold & flu,,,,,NZL,7156,10877,002,N/A,03,001,0,20030320,20041231
58906,,007242,01,017,0000000001,0000000001,N,Comtrex day-night,,,,,USA,7156,1515,010,USA,03,001,0,20030630,20041231
58907,,007242,01,017,0000000001,0000000001,N,Comtrex day-night,,,,,UNS,7156,7157,010,USA,03,001,0,20030630,20041231
58905,,007242,01,017,0000000100,0000000001,N,Comtrex day-night,,,,,USA,7156,1515,010,USA,03,001,0,20030630,20041231
69036,,007242,01,022,0000000001,0000000001,N,Tylenol,,,,,UNS,7156,7157,214,GBR,04,001,0,20040614,20040614
207303,,007242,01,034,0000000001,0000000001,N,"Codral cough, cold & flu day & night",,,,,AUS,7156,18064,002,N/A,05,001,0,20050630,20050630
207304,,007242,01,034,0000000001,0000000001,N,"Codral cough, cold & flu day & night",,,,,UNS,7156,7157,002,N/A,05,001,0,20050630,20050630
207302,,007242,01,034,0000000150,0000000001,N,"Codral cough, cold & flu day & night",,,,,AUS,7156,18064,002,N/A,05,001,0,20050630,20050630
117513,,010775,01,001,0000000001,0000000001,N,Briserin,,,,,UNS,0,0,015,DEU,77,001,0,20041231,20041231
43168,,010775,01,001,0000000001,0000000001,N,Briserin,,,,,DEU,0,8994,015,DEU,77,001,0,19920630,19920930
117515,,010775,01,004,0000000001,0000000001,N,Crystepin,,,,,UNS,0,0,091,N/A,93,001,0,20041231,20041231
43171,,010775,01,004,0000000001,0000000001,N,Crystepin,,,,,CZE,0,5737,091,N/A,93,001,0,19930930,19930930
68190,,012896,01,001,0000000001,0000000001,Y,Diphenhydra. hcl w/paracetamol/pseudoeph. hcl,,,,,N/A,0,0,002,N/A,04,001,0,20040521,20040630
271149,,012896,01,015,0000000001,0000000001,N,Benylin day & night,,,,,IRL,7156,26117,002,N/A,05,001,0,20050823,20050823
271150,,012896,01,015,0000000001,0000000001,N,Benylin day & night,,,,,UNS,7156,7157,002,N/A,05,001,0,20050823,20050823
271148,,012896,01,015,0000000100,0000000001,N,Benylin day & night,,,,,IRL,7156,26117,002,N/A,05,001,0,20050823,20050823
120519,,013252,01,001,0000000001,0000000001,N,Day & night cold & flu,,,,,UNS,0,0,132,GBR,97,001,0,20041231,20041231
47069,,013252,01,001,0000000001,0000000001,N,Day & night cold & flu,Tablets,,,,USA,0,10881,132,GBR,97,001,0,19970630,20041231
121229,,013862,01,001,0000000001,0000000001,N,Bronchosan,,,,,UNS,0,0,002,N/A,98,002,0,20041231,20050331
48010,,013862,01,001,0000000001,0000000001,N,Bronchosan,,,,,NLD,0,1166,002,N/A,98,002,0,19980930,20050331
49634,,015172,01,001,0000000001,0000000001,Y,Chelidonium majus,,,,,N/A,0,0,UNS,UNS,,002,0,20010331,20050331
122306,,015172,01,002,0000000001,0000000001,N,Ardeycholan n,,,,,UNS,0,0,002,N/A,01,002,0,20041231,20050331
49635,,015172,01,002,0000000001,0000000001,N,Ardeycholan n,,,,,DEU,0,572,002,N/A,01,002,0,20010331,20050331
1084140,,054876,01,001,0000000001,0000000001,N,Anginal,,,,,LVA,7156,23141,237,N/A,06,002,0,20060119,20060119
1084141,,054876,01,001,0000000001,0000000001,N,Anginal,,,,,UNS,7156,7157,237,N/A,06,002,0,20060119,20060119
1084142,,054876,01,001,0000000176,0000000001,N,Anginal,,,,,LVA,7156,23141,237,N/A,06,002,0,20060119,20060119
1084139,,054876,01,001,0000000252,0000000001,N,Anginal,,,,,LVA,7156,23141,237,N/A,06,002,0,20060119,20060119
